#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_aachen_adj;Aachener;;;;;;;;;;;;;x
c_aalst_adj;Aalster;;;;;;;;;;;;;x
c_aargau_adj;Aargauer;aargauer;;;;;;;;;;;;x
c_theodosia_adj_bosnian;Kaffan;;;;;;;;;;;;;x
c_theodosia_adj_bulgarian;Kaffan;;;;;;;;;;;;;x
c_theodosia_adj_carantanian;Kaffan;;;;;;;;;;;;;x
c_theodosia_adj_central_italian;Caffan;;;;;;;;;;;;;x
c_theodosia_adj_corsican;Caffan;;;;;;;;;;;;;x
c_theodosia_adj_croatian;Kaffan;;;;;;;;;;;;;x
c_theodosia_adj_cuman;Kefean;;;;;;;;;;;;;x
c_theodosia_adj_dalmatian;Caffan;;;;;;;;;;;;;x
c_theodosia_adj_italian;Caffan;;;;;;;;;;;;;x
c_theodosia_adj_karluk;Sudaqan;;;;;;;;;;;;;x
c_theodosia_adj_kasogi;Sudaqan;;;;;;;;;;;;;x
c_theodosia_adj_khavar;Sudaqan;;;;;;;;;;;;;x
c_theodosia_adj_khazar;Sudaqan;;;;;;;;;;;;;x
c_theodosia_adj_kirghiz;Kefean;;;;;;;;;;;;;x
c_theodosia_adj_ligurian;Cafàn;;;;;;;;;;;;;x
c_theodosia_adj_mongol;Kefean;;;;;;;;;;;;;x
c_theodosia_adj_slovieni;Kaffan;;;;;;;;;;;;;x
c_theodosia_adj_neapolitan;Caffan;;;;;;;;;;;;;x
c_theodosia_adj_oghuz;Sudaqan;;;;;;;;;;;;;x
c_theodosia_adj_pecheneg;Sudaqan;;;;;;;;;;;;;x
c_theodosia_adj_polish;Kaffan;;;;;;;;;;;;;x
c_theodosia_adj_pommeranian;Kaffan;;;;;;;;;;;;;x
c_theodosia_adj_russian;Kaffasky;;;;;;;;;;;;;x
c_theodosia_adj_sardinian;Caffan;;;;;;;;;;;;;x
c_theodosia_adj_serbian;Kaffan;;;;;;;;;;;;;x
c_theodosia_adj_sicilian;Caffan;;;;;;;;;;;;;x
c_theodosia_adj_southern_italian;Caffan;;;;;;;;;;;;;x
c_theodosia_adj_turkish;Kefean;;;;;;;;;;;;;x
c_theodosia_adj_turkmen;Sudaqan;;;;;;;;;;;;;x
c_theodosia_adj_tuscan;Caffan;;;;;;;;;;;;;x
c_theodosia_adj_uyghur;Kefean;;;;;;;;;;;;;x
c_theodosia_adj_venetian;Caffan;;;;;;;;;;;;;x
c_theodosiopolis_adj_andalusian_arabic;Arzan ar-Rúman;Arzan ar-Rúm;;;;;;;;;;;;x
c_theodosiopolis_adj_bedouin_arabic;Arzan ar-Rúman;Arzan ar-Rúm;;;;;;;;;;;;x
c_theodosiopolis_adj_egyptian_arabic;Arzan ar-Rúman;Arzan ar-Rúm;;;;;;;;;;;;x
c_theodosiopolis_adj_greek;Theodosioupolitan;Theodosioupolis;;;;;;;;;;;;x
c_theodosiopolis_adj_kurdish;Erzîroman;Erzîrom;;;;;;;;;;;;x
c_theodosiopolis_adj_levantine_arabic;Arzan ar-Rúman;Arzan ar-Rúm;;;;;;;;;;;;x
c_theodosiopolis_adj_maghreb_arabic;Arzan ar-Rúman;Arzan ar-Rúm;;;;;;;;;;;;x
c_theodosiopolis_adj_oghuz;Erzen er-Rúman;Erzen er-Rúm;;;;;;;;;;;;x
c_theodosiopolis_adj_sicilian_arabic;Arzan ar-Rúman;Arzan ar-Rúm;;;;;;;;;;;;x
c_theodosiopolis_adj_turkish;Erzen er-Rúman;Erzen er-Rúm;;;;;;;;;;;;x
c_theodosiopolis_adj_turkmen;Erzen er-Rúman;Erzen er-Rúm;;;;;;;;;;;;x
c_thessalia_adj;Thessalian;Thessalia;;;;;;;;;;;;x
c_thessalia_adj_catalan;Tessálian;Tessália;;;;;;;;;;;;x
c_thessalia_adj_central_italian;Tessaglian;Tessaglia;;;;;;;;;;;;x
c_thessalia_adj_corsican;Tessaglian;Tessaglia;;;;;;;;;;;;x
c_thessalia_adj_dalmatian;Tessaglian;Tessaglia;;;;;;;;;;;;x
c_thessalia_adj_frankish;Thessalian;Thessalie;;;;;;;;;;;;x
c_thessalia_adj_italian;Tessaglian;Tessaglia;;;;;;;;;;;;x
c_thessalia_adj_ligurian;Tessaglian;Tessaglia;;;;;;;;;;;;x
c_thessalia_adj_neapolitan;Tessaglian;Tessaglia;;;;;;;;;;;;x
c_thessalia_adj_norman;Thessalian;Thessalie;;;;;;;;;;;;x
c_thessalia_adj_oghuz;Tesalyan;Tesalya;;;;;;;;;;;;x
c_thessalia_adj_sardinian;Tessaglian;Tessaglia;;;;;;;;;;;;x
c_thessalia_adj_sicilian;Tessaglian;Tessaglia;;;;;;;;;;;;x
c_thessalia_adj_southern_italian;Tessaglian;Tessaglia;;;;;;;;;;;;x
c_thessalia_adj_turkish;Tesalyan;Tesalya;;;;;;;;;;;;x
c_thessalia_adj_turkmen;Tesalyan;Tesalya;;;;;;;;;;;;x
c_thessalia_adj_tuscan;Tessaglian;Tessaglia;;;;;;;;;;;;x
c_thessalia_adj_venetian;Tessaglian;Tessaglia;;;;;;;;;;;;x
c_thessalonike_adj_bohemian;Solunian;Solun;;;;;;;;;;;;x
c_thessalonike_adj_bosnian;Solunian;Solun;;;;;;;;;;;;x
c_thessalonike_adj_bulgarian;Solunian;Solun;;;;;;;;;;;;x
c_thessalonike_adj_carantanian;Solunian;Solun;;;;;;;;;;;;x
c_thessalonike_adj_central_italian;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_corsican;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_croatian;Solunian;Solun;;;;;;;;;;;;x
c_thessalonike_adj_dalmatian;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_frankish;Thessaloniqan;Thessalonique;;;;;;;;;;;;x
c_thessalonike_adj_italian;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_ligurian;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_slovieni;Solunian;Solun;;;;;;;;;;;;x
c_thessalonike_adj_neapolitan;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_norman;Thessaloniqan;Thessalonique;;;;;;;;;;;;x
c_thessalonike_adj_oghuz;Selánikan;Selánik;;;;;;;;;;;;x
c_thessalonike_adj_polish;Solunian;Solun;;;;;;;;;;;;x
c_thessalonike_adj_pommeranian;Solunian;Solun;;;;;;;;;;;;x
c_thessalonike_adj_russian;Solun;;;;;;;;;;;;;x
c_thessalonike_adj_sardinian;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_serbian;Solunian;Solun;;;;;;;;;;;;x
c_thessalonike_adj_sicilian;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_southern_italian;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_turkish;Selánikan;Selánik;;;;;;;;;;;;x
c_thessalonike_adj_turkmen;Selánikan;Selánik;;;;;;;;;;;;x
c_thessalonike_adj_tuscan;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thessalonike_adj_venetian;Tessalonican;Tessalonica;;;;;;;;;;;;x
c_thomar_adj;Nabantina;;;;;;;;;;;;;x
c_thomond_adj;Clarish;Clarais;Clarer;;Claresa;;;;;;;;;x
c_thrake_adj;Thrakian;Thrake;;;;;;;;;;;;x
c_thrake_adj_bulgarian;Trakijan;Trakija;;;;;;;;;;;;x
c_thrake_adj_oghuz;Trakyan;Trakya;;;;;;;;;;;;x
c_thrake_adj_turkish;Trakyan;Trakya;;;;;;;;;;;;x
c_thrake_adj_turkmen;Trakyan;Trakya;;;;;;;;;;;;x
c_thurgau_adj;Thurgauer;thurgauer;;;;;;;;;;;;x
c_thuringen_adj;Thüringer;;;;;;;;;;;;;x
c_thyateira_adj;Lydian;Lydia;;;;;;;;;;;;x
c_thyateira_adj_oghuz;Ak Hisaran;Ak Hisar;;;;;;;;;;;;x
c_thyateira_adj_turkish;Ak Hisaran;Ak Hisar;;;;;;;;;;;;x
c_thyateira_adj_turkmen;Ak Hisaran;Ak Hisar;;;;;;;;;;;;x
c_tigre_adj;Tigrean;;;;;;;;;;;;;x
c_tigris_adj;Wasit;;;;;;;;;;;;;x
c_timbuktu_adj;Timbuktí;;;;;;;;;;;;;x
c_tindouf_adj;Tindoufí;;;;;;;;;;;;;x
c_tipperary_adj;Tipperaryan;;;;;;;;;;;;;x
c_tirol_adj;Tiroler;;;;;;;;;;;;;x
c_tjust_adj;Värendr;;;;;;;;;;;;;x
c_tlemcen_adj;Tilimsání;;;;;;;;;;;;;x
c_tmutarakan_adj;Tamatarkhan;;;;;;;;;;;;;x
c_tmutarakan_adj_arberian;Tamatarxan;;;;;;;;;;;;;x
c_tmutarakan_adj_armenian;Tamatarxan;;;;;;;;;;;;;x
c_tmutarakan_adj_avar;Samkarshan;;;;;;;;;;;;;x
c_tmutarakan_adj_bohemian;Tmutarakanian;;;;;;;;;;;;;x
c_tmutarakan_adj_bolghar;Samkarshan;;;;;;;;;;;;;x
c_tmutarakan_adj_bosnian;Tmutarakanian;;;;;;;;;;;;;x
c_tmutarakan_adj_bulgarian;Tmutarakanian;;;;;;;;;;;;;x
c_tmutarakan_adj_carantanian;Tmutarakanian;;;;;;;;;;;;;x
c_tmutarakan_adj_central_italian;Matregan;;;;;;;;;;;;;x
c_tmutarakan_adj_corsican;Matregan;;;;;;;;;;;;;x
c_tmutarakan_adj_crimean_gothic;Tamatarxan;;;;;;;;;;;;;x
c_tmutarakan_adj_croatian;Tmutarakanian;;;;;;;;;;;;;x
c_tmutarakan_adj_cuman;Matrikan;;;;;;;;;;;;;x
c_tmutarakan_adj_dalmatian;Matregan;;;;;;;;;;;;;x
c_tmutarakan_adj_georgian;Tamatarxan;;;;;;;;;;;;;x
c_tmutarakan_adj_greek;Tamatarxan;;;;;;;;;;;;;x
c_tmutarakan_adj_italian;Matregan;;;;;;;;;;;;;x
c_tmutarakan_adj_khavar;Samkarshan;;;;;;;;;;;;;x
c_tmutarakan_adj_khazar;Samkarshan;;;;;;;;;;;;;x
c_tmutarakan_adj_kirghiz;Matrikan;;;;;;;;;;;;;x
c_tmutarakan_adj_ligurian;Matregan;;;;;;;;;;;;;x
c_tmutarakan_adj_lithuanian;Tamanasian;;;;;;;;;;;;;x
c_tmutarakan_adj_mongol;Matrikan;;;;;;;;;;;;;x
c_tmutarakan_adj_slovieni;Tmutarakanian;;;;;;;;;;;;;x
c_tmutarakan_adj_neapolitan;Matregan;;;;;;;;;;;;;x
c_tmutarakan_adj_polish;Tmutarakanian;;;;;;;;;;;;;x
c_tmutarakan_adj_pommeranian;Tmutarakanian;;;;;;;;;;;;;x
c_tmutarakan_adj_roman;Hermonassan;;;;;;;;;;;;;x
c_tmutarakan_adj_russian;Tmutarakanian;;;;;;;;;;;;;x
c_tmutarakan_adj_sardinian;Matregan;;;;;;;;;;;;;x
c_tmutarakan_adj_serbian;Tmutarakanian;;;;;;;;;;;;;x
c_tmutarakan_adj_sicilian;Matregan;;;;;;;;;;;;;x
c_tmutarakan_adj_southern_italian;Matregan;;;;;;;;;;;;;x
c_tmutarakan_adj_tuscan;Matregan;;;;;;;;;;;;;x
c_tmutarakan_adj_uyghur;Matrikan;;;;;;;;;;;;;x
c_tmutarakan_adj_venetian;Matregan;;;;;;;;;;;;;x
c_tobruk_adj;Tobrúkí;;;;;;;;;;;;;x
c_tobruk_adj_greek;Antipyrgian;Antipyrgos;;;;;;;;;;;;x
c_tokharestan_adj;Tokharestani;;;;;;;;;;;;;x
c_tonnerre_adj;Tonnerrois;tonnerroise;;;;;;;;;;;;x
c_toreida_adj;Toreidan;Toreida;Toreida;;Toreida;;;;;;;;;x
c_toro_adj;Toresana;;;;;;;;;;;;;x
c_toropets_adj;Toropetsian;;;;;;;;;;;;;x
c_tortosa_adj_andalusian_arabic;Antartan;Antartus;;;;;;;;;;;;x
c_tortosa_adj_bedouin_arabic;Antartan;Antartus;;;;;;;;;;;;x
c_tortosa_adj_egyptian_arabic;Antartan;Antartus;;;;;;;;;;;;x
c_tortosa_adj_greek;Antaradan;Antarados;;;;;;;;;;;;x
c_tortosa_adj_levantine_arabic;Antartan;Antartus;;;;;;;;;;;;x
c_tortosa_adj_maghreb_arabic;Antartan;Antartus;;;;;;;;;;;;x
c_tortosa_adj_masmuda;Antartan;Antartus;;;;;;;;;;;;x
c_tortosa_adj_sanhaja;Antartan;Antartus;;;;;;;;;;;;x
c_tortosa_adj_sicilian_arabic;Antartan;Antartus;;;;;;;;;;;;x
c_tortosa_adj_tagelmust;Antartan;Antartus;;;;;;;;;;;;x
c_tortosa_adj_tuareg;Antartan;Antartus;;;;;;;;;;;;x
c_tortosa_adj_zanata;Antartan;Antartus;;;;;;;;;;;;x
c_torzhok_adj;Torzhokian;;;;;;;;;;;;;x
c_tournai_adj;Tournaian;;;;;;;;;;;;;x
c_traianopolis_adj;Traianopolitan;Traianopolis;;;;;;;;;;;;x
c_traianopolis_adj_bulgarian;Dimotikan;Dimotika;;;;;;;;;;;;x
c_traianopolis_adj_oghuz;Demotikan;Demotika;;;;;;;;;;;;x
c_traianopolis_adj_serbian;Dimotikan;Dimotika;;;;;;;;;;;;x
c_traianopolis_adj_turkish;Demotikan;Demotika;;;;;;;;;;;;x
c_traianopolis_adj_turkmen;Demotikan;Demotika;;;;;;;;;;;;x
c_trakai_adj;Trakaian;;;;;;;;;;;;;x
c_trancoso_adj;Trancosense;;;;;;;;;;;;;x
c_trans-portage_adj;Pomorye;;;;;;;;;;;;;x
c_trapani_adj;Trapanese;;;;;;;;;;;;;x
c_trapezous_adj_armenian;Trapizonian;Trapizon;;;;;;;;;;;;x
c_trapezous_adj_central_italian;Trebisondian;Trebisonda;;;;;;;;;;;;x
c_trapezous_adj_corsican;Trebisondian;Trebisonda;;;;;;;;;;;;x
c_trapezous_adj_dalmatian;Trebisondian;Trebisonda;;;;;;;;;;;;x
c_trapezous_adj_frankish;Trébizondian;Trébizonde;;;;;;;;;;;;x
c_trapezous_adj_georgian;T'rap'izonian;T'rap'izoni;;;;;;;;;;;;x
c_trapezous_adj_italian;Trebisondian;Trebisonda;;;;;;;;;;;;x
c_trapezous_adj_ligurian;Trebisondian;Trebisonda;;;;;;;;;;;;x
c_trapezous_adj_neapolitan;Trebisondian;Trebisonda;;;;;;;;;;;;x
c_trapezous_adj_norman;Trébizondian;Trébizonde;;;;;;;;;;;;x
c_trapezous_adj_oghuz;Trabzunian;Trabzun;;;;;;;;;;;;x
c_trapezous_adj_sardinian;Trebisondian;Trebisonda;;;;;;;;;;;;x
c_trapezous_adj_sicilian;Trebisondian;Trebisonda;;;;;;;;;;;;x
c_trapezous_adj_southern_italian;Trebisondian;Trebisonda;;;;;;;;;;;;x
c_trapezous_adj_turkish;Trabzunian;Trabzun;;;;;;;;;;;;x
c_trapezous_adj_turkmen;Trabzunian;Trabzun;;;;;;;;;;;;x
c_trapezous_adj_tuscan;Trebisondian;Trebisonda;;;;;;;;;;;;x
c_trapezous_adj_venetian;Trebisondian;Trebisonda;;;;;;;;;;;;x
c_traungau_adj;Traungauer;;;;;;;;;;;;;x
c_travunija_adj;Travunijan;Travunija;;;;;;;;;;;;x
c_travunija_adj_central_italian;Trebignan;Trebigne;;;;;;;;;;;;x
c_travunija_adj_corsican;Trebignan;Trebigne;;;;;;;;;;;;x
c_travunija_adj_crimean_gothic;Terbounian;Terbounia;;;;;;;;;;;;x
c_travunija_adj_dalmatian;Trebignan;Trebigne;;;;;;;;;;;;x
c_travunija_adj_greek;Terbounian;Terbounia;;;;;;;;;;;;x
c_travunija_adj_italian;Trebignan;Trebigne;;;;;;;;;;;;x
c_travunija_adj_ligurian;Trebignan;Trebigne;;;;;;;;;;;;x
c_travunija_adj_neapolitan;Trebignan;Trebigne;;;;;;;;;;;;x
c_travunija_adj_sardinian;Trebignan;Trebigne;;;;;;;;;;;;x
c_travunija_adj_sicilian;Trebignan;Trebigne;;;;;;;;;;;;x
c_travunija_adj_southern_italian;Trebignan;Trebigne;;;;;;;;;;;;x
c_travunija_adj_tuscan;Trebignan;Trebigne;;;;;;;;;;;;x
c_travunija_adj_venetian;Trebignan;Trebigne;;;;;;;;;;;;x
c_trencin_adj;Barsian;;;;;;;;;;;;;x
c_trent_adj;Trienter;;;;;;;;;;;;;x
c_treviso_adj;Trevisan;;;;;;;;;;;;;x
c_trier_adj;Trevian;;;;;;;;;;;;;x
c_trieste_adj;Duinese;;;;;;;;;;;;;x
c_tripoli_adj_andalusian_arabic;Tarabulan;Tarabulus;;;;;;;;;;;;x
c_tripoli_adj_bedouin_arabic;Tarabulan;Tarabulus;;;;;;;;;;;;x
c_tripoli_adj_egyptian_arabic;Tarabulan;Tarabulus;;;;;;;;;;;;x
c_tripoli_adj_levantine_arabic;Tarabulan;Tarabulus;;;;;;;;;;;;x
c_tripoli_adj_maghreb_arabic;Tarabulan;Tarabulus;;;;;;;;;;;;x
c_tripoli_adj_masmuda;Tarabulan;Tarabulus;;;;;;;;;;;;x
c_tripoli_adj_sanhaja;Tarabulan;Tarabulus;;;;;;;;;;;;x
c_tripoli_adj_sicilian_arabic;Tarabulan;Tarabulus;;;;;;;;;;;;x
c_tripoli_adj_tagelmust;Tarabulan;Tarabulus;;;;;;;;;;;;x
c_tripoli_adj_tuareg;Tarabulan;Tarabulus;;;;;;;;;;;;x
c_tripoli_adj_zanata;Tarabulan;Tarabulus;;;;;;;;;;;;x
c_tripolitana_adj;Tarábulsí;;;;;;;;;;;;;x
c_tripuri_adj;Tripuri;;;;;;;;;;;;;x
c_trondelag_adj;Ytriþrœndalóg;;;;;;;;;;;;;x
c_truhendingen_adj;Truhendingener;;;;;;;;;;;;;x
c_tuat_adj;Touatí;;;;;;;;;;;;;x
c_tudela_adj;Tudelana;;;;;;;;;;;;;x
c_tummo_adj;Tummí;;;;;;;;;;;;;x
c_tunis_adj;Túnisí;;;;;;;;;;;;;x
c_tunis_adj_andalusian_arabic;Qartajan;Qartaj;;;;;;;;;;;;x
c_tunis_adj_bedouin_arabic;Qartajan;Qartaj;;;;;;;;;;;;x
c_tunis_adj_egyptian_arabic;Qartajan;Qartaj;;;;;;;;;;;;x
c_tunis_adj_greek;Carthaginian;Carthago;;;;;;;;;;;;x
c_tunis_adj_levantine_arabic;Qartajan;Qartaj;;;;;;;;;;;;x
c_tunis_adj_maghreb_arabic;Qartajan;Qartaj;;;;;;;;;;;;x
c_tunis_adj_masmuda;Kartajeni;Kartajen;;;;;;;;;;;;x
c_tunis_adj_roman;Carthaginian;Carthago;;;;;;;;;;;;x
c_tunis_adj_sanhaja;Kartajeni;Kartajen;;;;;;;;;;;;x
c_tunis_adj_sicilian_arabic;Qartajan;Qartaj;;;;;;;;;;;;x
c_tunis_adj_tagelmust;Kartajeni;Kartajen;;;;;;;;;;;;x
c_tunis_adj_tuareg;Kartajeni;Kartajen;;;;;;;;;;;;x
c_tunis_adj_zanata;Kartajeni;Kartajen;;;;;;;;;;;;x
c_turan_adj;Turani;;;;;;;;;;;;;x
c_turenne_adj;Ventadorn;;;;;;;;;;;;;x
c_turgay_adj;Turgayan;;;;;;;;;;;;;x
c_turov_adj;Turovian;;;;;;;;;;;;;x
c_tusculum_adj;Tuscolonian;;;;;;;;;;;;;x
c_tusheti_adj;Tushetian;;;;;;;;;;;;;x
c_tver_adj;Tverian;;;;;;;;;;;;;x
c_tweedale_adj;Tweedalian;;;;;;;;;;;;;x
c_tyana_adj;Tyanian;Tyana;;;;;;;;;;;;x
c_tyana_adj_oghuz;Nigdian;Nigde;;;;;;;;;;;;x
c_tyana_adj_turkish;Nigdian;Nigde;;;;;;;;;;;;x
c_tyana_adj_turkmen;Nigdian;Nigde;;;;;;;;;;;;x
c_tyrnovo_adj;Tarnovan;Tarnovo;;;;;;;;;;;;x
c_tyrnovo_adj_alan;Moesian;Moesia Secunda;;;;;;;;;;;;x
c_tyrnovo_adj_arberian;Moesian;Moesia Secunda;;;;;;;;;;;;x
c_tyrnovo_adj_armenian;Moesian;Moesia Secunda;;;;;;;;;;;;x
c_tyrnovo_adj_georgian;Moesian;Moesia Secunda;;;;;;;;;;;;x
c_tyrnovo_adj_greek;Moesian;Moesia Secunda;;;;;;;;;;;;x
c_tyrnovo_adj_oghuz;Tirnovan;Tirnova;;;;;;;;;;;;x
c_tyrnovo_adj_turkish;Tirnovan;Tirnova;;;;;;;;;;;;x
c_tyrnovo_adj_turkmen;Tirnovan;Tirnova;;;;;;;;;;;;x
c_tyrus_adj;Sidonian;;;;;;;;;;;;;x
c_tyrus_adj_andalusian_arabic;Saydan;Sayda;;;;;;;;;;;;x
c_tyrus_adj_bedouin_arabic;Saydan;Sayda;;;;;;;;;;;;x
c_tyrus_adj_egyptian_arabic;Saydan;Sayda;;;;;;;;;;;;x
c_tyrus_adj_levantine_arabic;Saydan;Sayda;;;;;;;;;;;;x
c_tyrus_adj_maghreb_arabic;Saydan;Sayda;;;;;;;;;;;;x
c_tyrus_adj_masmuda;Saydan;Sayda;;;;;;;;;;;;x
c_tyrus_adj_sanhaja;Saydan;Sayda;;;;;;;;;;;;x
c_tyrus_adj_sicilian_arabic;Saydan;Sayda;;;;;;;;;;;;x
c_tyrus_adj_tagelmust;Saydan;Sayda;;;;;;;;;;;;x
c_tyrus_adj_tuareg;Saydan;Sayda;;;;;;;;;;;;x
c_tyrus_adj_zanata;Saydan;Sayda;;;;;;;;;;;;x
c_tyumen_adj;Suarian;Suar;Suar;;Suar;;;;;;;;;x
c_tyumen_adj_afghan;Suwarian;Suwar;Suwar;;Suwar;;;;;;;;;x
c_tyumen_adj_andalusian_arabic;Swazian;Swaz;Swaz;;Swaz;;;;;;;;;x
c_tyumen_adj_avar;Sävärian;Sävär;Sävär;;Sävär;;;;;;;;;x
c_tyumen_adj_baloch;Suwarian;Suwar;Suwar;;Suwar;;;;;;;;;x
c_tyumen_adj_bedouin_arabic;Swazian;Swaz;Swaz;;Swaz;;;;;;;;;x
c_tyumen_adj_bohemian;Suvarian;Suvar;Suvar;;Suvar;;;;;;;;;x
c_tyumen_adj_bolghar;Sävärian;Sävär;Sävär;;Sävär;;;;;;;;;x
c_tyumen_adj_bosnian;Suvarian;Suvar;Suvar;;Suvar;;;;;;;;;x
c_tyumen_adj_bulgarian;Suvarian;Suvar;Suvar;;Suvar;;;;;;;;;x
c_tyumen_adj_carantanian;Suvarian;Suvar;Suvar;;Suvar;;;;;;;;;x
c_tyumen_adj_croatian;Suvarian;Suvar;Suvar;;Suvar;;;;;;;;;x
c_tyumen_adj_daylamite;Suwarian;Suwar;Suwar;;Suwar;;;;;;;;;x
c_tyumen_adj_egyptian_arabic;Swazian;Swaz;Swaz;;Swaz;;;;;;;;;x
c_tyumen_adj_khalaj;Suwarian;Suwar;Suwar;;Suwar;;;;;;;;;x
c_tyumen_adj_khavar;Sävärian;Sävär;Sävär;;Sävär;;;;;;;;;x
c_tyumen_adj_khazar;Sävärian;Sävär;Sävär;;Sävär;;;;;;;;;x
c_tyumen_adj_khwarezmi;Suwarian;Suwar;Suwar;;Suwar;;;;;;;;;x
c_tyumen_adj_kurdish;Suwarian;Suwar;Suwar;;Suwar;;;;;;;;;x
c_tyumen_adj_levantine_arabic;Swazian;Swaz;Swaz;;Swaz;;;;;;;;;x
c_tyumen_adj_maghreb_arabic;Swazian;Swaz;Swaz;;Swaz;;;;;;;;;x
c_tyumen_adj_masmuda;Swazian;Swaz;Swaz;;Swaz;;;;;;;;;x
c_tyumen_adj_slovieni;Suvarian;Suvar;Suvar;;Suvar;;;;;;;;;x
c_tyumen_adj_pahlavi;Suwarian;Suwar;Suwar;;Suwar;;;;;;;;;x
c_tyumen_adj_persian;Suwarian;Suwar;Suwar;;Suwar;;;;;;;;;x
c_tyumen_adj_qufs;Suwarian;Suwar;Suwar;;Suwar;;;;;;;;;x
c_tyumen_adj_russian;Suvar;;;;;;;;;;;;;x
c_tyumen_adj_sanhaja;Swazian;Swaz;Swaz;;Swaz;;;;;;;;;x
c_tyumen_adj_serbian;Suvarian;Suvar;Suvar;;Suvar;;;;;;;;;x
c_tyumen_adj_sicilian_arabic;Swazian;Swaz;Swaz;;Swaz;;;;;;;;;x
c_tyumen_adj_sogdian;Suwarian;Suwar;Suwar;;Suwar;;;;;;;;;x
c_tyumen_adj_tagelmust;Swazian;Swaz;Swaz;;Swaz;;;;;;;;;x
c_tyumen_adj_tajik;Suwarian;Suwar;Suwar;;Suwar;;;;;;;;;x
c_tyumen_adj_tuareg;Swazian;Swaz;Swaz;;Swaz;;;;;;;;;x
c_tyumen_adj_zanata;Swazian;Swaz;Swaz;;Swaz;;;;;;;;;x
c_tzamandos_adj;Tzamandan;Tzamandos;;;;;;;;;;;;x
c_tzamandos_adj_armenian;Dzamintavian;Dzamintav;;;;;;;;;;;;x
c_tzamandos_adj_oghuz;Sarkislan;Sarkisla;;;;;;;;;;;;x
c_tzamandos_adj_turkish;Sarkislan;Sarkisla;;;;;;;;;;;;x
c_tzamandos_adj_turkmen;Sarkislan;Sarkisla;;;;;;;;;;;;x
c_uch_adj;Uch;;;;;;;;;;;;;x
c_uglich_adj;Uglichian;;;;;;;;;;;;;x
c_ugra_adj;Mozynian;;;;;;;;;;;;;x
c_ugra_adj_bohemian;Mezenian;Mezen;Mezen;;Mezen;;;;;;;;;x
c_ugra_adj_bosnian;Mezenian;Mezen;Mezen;;Mezen;;;;;;;;;x
c_ugra_adj_bulgarian;Mezenian;Mezen;Mezen;;Mezen;;;;;;;;;x
c_ugra_adj_carantanian;Mezenian;Mezen;Mezen;;Mezen;;;;;;;;;x
c_ugra_adj_croatian;Mezenian;Mezen;Mezen;;Mezen;;;;;;;;;x
c_ugra_adj_slovieni;Mezenian;Mezen;Mezen;;Mezen;;;;;;;;;x
c_ugra_adj_polish;Mezenian;Mezen;Mezen;;Mezen;;;;;;;;;x
c_ugra_adj_pommeranian;Mezenian;Mezen;Mezen;;Mezen;;;;;;;;;x
c_ugra_adj_russian;Mezenian;Mezen;Mezen;;Mezen;;;;;;;;;x
c_ugra_adj_serbian;Mezenian;Mezen;Mezen;;Mezen;;;;;;;;;x
c_uibhist_adj;Uibhisteach;;;;;;;;;;;;;x
c_ujjayini_adj;Ujjayini;;;;;;;;;;;;;x
c_ulster_adj;Antrimian;Antrime;Antrimer;;Antrimiana;;;;;;;;;x
c_upper_wallachia_adj;Vlachian;Megale Vlachia;;;;;;;;;;;;x
c_upper_wallachia_adj_oghuz;Tirhalian;Tirhala;;;;;;;;;;;;x
c_upper_wallachia_adj_turkish;Tirhalian;Tirhala;;;;;;;;;;;;x
c_upper_wallachia_adj_turkmen;Tirhalian;Tirhala;;;;;;;;;;;;x
c_upyte_adj;Upytian;;;;;;;;;;;;;x
c_ural_adj;Chusovayansky;;;;;;;;;;;;;x
c_ural_adj_avar;Çusovayan;Çusovaya;Çusovaya;;Çusovaya;;;;;;;;;x
c_ural_adj_bashkir;Çusovayan;Çusovaya;Çusovaya;;Çusovaya;;;;;;;;;x
c_ural_adj_bolghar;Çusovayan;Çusovaya;Çusovaya;;Çusovaya;;;;;;;;;x
c_ural_adj_cuman;Çusovayan;Çusovaya;Çusovaya;;Çusovaya;;;;;;;;;x
c_ural_adj_karluk;Çusovayan;Çusovaya;Çusovaya;;Çusovaya;;;;;;;;;x
c_ural_adj_khavar;Çusovayan;Çusovaya;Çusovaya;;Çusovaya;;;;;;;;;x
c_ural_adj_khazar;Çusovayan;Çusovaya;Çusovaya;;Çusovaya;;;;;;;;;x
c_ural_adj_khitan;Çusovayan;Çusovaya;Çusovaya;;Çusovaya;;;;;;;;;x
